"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"
1762	4.885806990079290e-02	-4.585105310823272e-02	1.007587524478708e-04	1.045289116322377e-02	-3.536450318387508e-03	2.198486172657377e+01	8.552239803329272e+00	2.956837337330321e+02	-9.606083814616609e-02	3.177047919573337e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1763	6.498679814674316e-02	-4.974412674883038e-02	9.908984819640765e-05	9.299784136977239e-03	-2.578059619847831e-03	2.154856401892860e+01	8.431449991314029e+00	2.964172342203844e+02	-1.754113173485942e-01	2.821763482119272e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1764	8.446977957435139e-02	-5.363614895599329e-02	9.776439337984903e-05	8.122758010723093e-03	-1.820144790005328e-03	2.119756889229637e+01	8.337274261343692e+00	2.970802109638250e+02	-2.372782014649603e-01	2.464197555725375e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1765	1.078099446185175e-01	-5.740941729542159e-02	9.675629704391704e-05	7.016491422724759e-03	-1.246958974200321e-03	2.092863453068034e+01	8.266476544393729e+00	2.976264635096538e+02	-2.837873620695692e-01	2.129650802477768e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1766	1.354796768185935e-01	-6.091223988292505e-02	9.602924063753296e-05	6.021297453454673e-03	-8.244828661227055e-04	2.073295335678235e+01	8.216255200687248e+00	2.980579916833814e+02	-3.167792810303852e-01	1.828609621032275e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1767	1.678719261025643e-01	-6.396475043353483e-02	9.554660635695642e-05	5.146290604949432e-03	-5.184753132043522e-04	2.060048499784443e+01	8.184193844530403e+00	2.983946183271266e+02	-3.378413551613088e-01	1.563247143400510e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1768	2.052384704626691e-01	-6.637252646735735e-02	9.527394803496904e-05	4.386687824192095e-03	-3.005359324008135e-04	2.052160652680486e+01	8.168057850013836e+00	2.986585746223287e+02	-3.484415777788899e-01	1.332119165620441e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1769	2.476217933579475e-01	-6.794689045466318e-02	9.517800743868600e-05	3.732883339955900e-03	-1.485872077717555e-04	2.048725053191887e+01	8.165573067634728e+00	2.988686804361619e+02	-3.500739064430913e-01	1.132563454853364e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1770	2.947908744407041e-01	-6.853219775670132e-02	9.522545394148414e-05	3.174792761007428e-03	-4.572685016063858e-05	2.048868557263347e+01	8.174300478542593e+00	2.990390411825283e+02	-3.443406063726502e-01	9.618217222050721e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1771	3.461963873928741e-01	-6.803429121742666e-02	9.538249865184836e-05	2.703163459020125e-03	2.114555690748541e-05	2.051737910600218e+01	8.191629041454060e+00	2.991795655884624e+02	-3.329569495230075e-01	8.173387540118604e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1772	4.009610998481374e-01	-6.644229663969485e-02	9.561597216787214e-05	2.309376950326324e-03	6.232107629284708e-05	2.056517218338213e+01	8.214905245155085e+00	2.992970654486904e+02	-3.176661076310059e-01	6.966624248824581e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1773	4.579175383949934e-01	-6.383659857130811e-02	9.589533329878266e-05	1.984917266315486e-03	8.585884194922439e-05	2.062467609405978e+01	8.241637986347975e+00	2.993962845939135e+02	-3.001045617633580e-01	5.972811402929200e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1774	5.156948681183302e-01	-6.037876607458041e-02	9.619473614541331e-05	1.720946737054054e-03	9.789581052826068e-05	2.068969199296058e+01	8.269699242402014e+00	2.994806401053362e+02	-2.816702743200671e-01	5.165167734698312e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1775	5.728440364879365e-01	-5.628675119816282e-02	9.649426438575994e-05	1.508365256746346e-03	1.028666436025836e-04	2.075545177829649e+01	8.297443129642263e+00	2.995526252713432e+02	-2.634444760451759e-01	4.515721995028190e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1776	6.279786491986222e-01	-5.180289259508800e-02	9.678022404321552e-05	1.338226843511474e-03	1.037785893453824e-04	2.081866069400972e+01	8.323741159377796e+00	2.996141283893735e+02	-2.461685052759609e-01	3.996824829290436e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1777	6.799034619400967e-01	-4.716357422473803e-02	9.704439312904063e-05	1.202230005343600e-03	1.025097158856763e-04	2.087730309105996e+01	8.347920825620930e+00	2.996665157037776e+02	-2.302841515267779e-01	3.582796851214834e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1778	7.277065519676891e-01	-4.257695681731827e-02	9.728255174294993e-05	1.092973711396453e-03	1.000846808817295e-04	2.093030497399064e+01	8.369645474629145e+00	2.997108420990579e+02	-2.160125728187253e-01	3.250782638769691e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1779	7.708021431759476e-01	-3.821064798372430e-02	9.749410020405141e-05	1.004588925089587e-03	9.712710299568682e-05	2.097749015514069e+01	8.388906432877857e+00	2.997487359359263e+02	-2.033594670523189e-01	2.982654306930107e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1780	8.089248098372227e-01	-3.418814851537345e-02	9.768056015330722e-05	9.336367905161783e-04	9.421137479389587e-05	2.101920660850136e+01	8.405879718768734e+00	2.997818774900208e+02	-1.922092024181545e-01	2.767694716937704e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1781	8.420864295927356e-01	-3.059143750330728e-02	9.784363671828655e-05	8.789907697278871e-04	9.192617492433302e-05	2.105583105196956e+01	8.420735842367188e+00	2.998111654368776e+02	-1.824497656994429e-01	2.602202501110788e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1782	8.705121131153057e-01	-2.746742734846086e-02	9.798475524406526e-05	8.409088099410445e-04	9.084616604099689e-05	2.108765220906196e+01	8.433600695964488e+00	2.998367541852260e+02	-1.739984544441028e-01	2.486673716348671e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1783	8.945704234579542e-01	-2.483646378011854e-02	9.810512249871821e-05	8.201221617498619e-04	9.144073756879843e-05	2.111489418318394e+01	8.444569444501544e+00	2.998583676030787e+02	-1.667927519254456e-01	2.423052082349105e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1784	9.147087043092517e-01	-2.270206857623933e-02	9.820606173890140e-05	8.173648743722797e-04	9.402641725565883e-05	2.113781767295407e+01	8.453748485633904e+00	2.998757675862936e+02	-1.607627623069537e-01	2.413308644972261e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1785	9.313984684421845e-01	-2.106191406874915e-02	9.828925269371291e-05	8.335552789557189e-04	9.881515989663526e-05	2.115678741169654e+01	8.461281280283645e+00	2.998889370494243e+02	-1.558142417718360e-01	2.459969355923536e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1786	9.450905964936831e-01	-1.992063124146033e-02	9.835672947949061e-05	8.705799738228327e-04	1.060734601690118e-04	2.117227055948070e+01	8.467344200519355e+00	2.998979384438890e+02	-1.518313261761981e-01	2.568437385250950e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1787	9.561812971956086e-01	-1.929921612401649e-02	9.841069358517142e-05	9.320294391088162e-04	1.163516568738248e-04	2.118479314533714e+01	8.472124329843661e+00	2.999026982273137e+02	-1.486911147112990e-01	2.749199676648164e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1788	9.650101571373451e-01	-1.921340138731469e-02	9.845341630891916e-05	1.021440755058166e-03	1.304262212888728e-04	2.119491217088884e+01	8.475810850231944e+00	2.999030005359090e+02	-1.462693280182051e-01	3.012694070840172e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1789	9.719388201104153e-01	-1.959092699224928e-02	9.848722585531952e-05	1.135461239373873e-03	1.484581566042728e-04	2.120317842955464e+01	8.478608463939143e+00	2.998990023422945e+02	-1.444314909971371e-01	3.349166710277567e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1790	9.774678864354610e-01	-2.021052198980985e-02	9.851441962071309e-05	1.258575294371433e-03	1.691899792755623e-04	2.121006522245846e+01	8.480752178368268e+00	2.998920236274280e+02	-1.430232201803663e-01	3.713104799812444e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1791	9.821742269538285e-01	-2.079404958138444e-02	9.853726459479101e-05	1.369987754541345e-03	1.905660643520839e-04	2.121596876828060e+01	8.482504343150248e+00	2.998844411633338e+02	-1.418721701640440e-01	4.043447554061481e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1792	9.864970012776841e-01	-2.112441048773871e-02	9.855722862677932e-05	1.452418184148318e-03	2.108689817232460e-04	2.122108618045088e+01	8.484063439554717e+00	2.998788037428812e+02	-1.408479526017072e-01	4.289543286599402e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1793	9.906608030340447e-01	-2.105696998379810e-02	9.857478279704463e-05	1.493150765763633e-03	2.289362015152671e-04	2.122540656533001e+01	8.485532819341834e+00	2.998773290469286e+02	-1.398826725976004e-01	4.414310311181067e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1794	9.947397850806459e-01	-2.048772618019782e-02	9.858984957574999e-05	1.482633087770458e-03	2.437086341533506e-04	2.122883355412489e+01	8.486953650444244e+00	2.998817052113247e+02	-1.389492856921908e-01	4.390024664615251e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1795	9.987239934901062e-01	-1.932731515782869e-02	9.860224932384099e-05	1.413800061673738e-03	2.535952116196715e-04	2.123130371480858e+01	8.488336710910904e+00	2.998928570333065e+02	-1.380407114592784e-01	4.196099153092357e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1796	1.002541377518043e+00	-1.748813942399902e-02	9.861209812792546e-05	1.282778205661408e-03	2.556428691578720e-04	2.123288718492893e+01	8.489684968688241e+00	2.999105346524473e+02	-1.371550001651287e-01	3.820621426662008e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1797	1.006071356925776e+00	-1.489585543685821e-02	9.861983657481901e-05	1.092752729283490e-03	2.448561292402315e-04	2.123380510326241e+01	8.490978814516239e+00	2.999327048473293e+02	-1.363050337254692e-01	3.270654358219714e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1798	1.009079458070772e+00	-1.150197624789007e-02	9.862600724069767e-05	8.583471320260384e-04	2.137747260256484e-04	2.123434438163321e+01	8.492151032366339e+00	2.999553436325664e+02	-1.355349683815205e-01	2.583225486290843e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1799	1.011405839015675e+00	-7.349927601203113e-03	9.863077078531675e-05	6.158110910616008e-04	1.551520462035206e-04	2.123472717655510e+01	8.493073082310939e+00	2.999734233633731e+02	-1.349292458977121e-01	1.854423845491750e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1800	1.012731025495818e+00	-2.529618445194959e-03	9.863471640756393e-05	4.169923876861237e-04	6.721296428722939e-05	2.123513254659613e+01	8.493691279404125e+00	2.999832574243242e+02	-1.345231335380072e-01	1.233305181244437e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1801	1.012731025495818e+00	2.529618445194962e-03	9.863863914033616e-05	3.189867749371660e-04	-3.032402921172463e-05	2.123565052226770e+01	8.494052030630840e+00	2.999840681085549e+02	-1.342861451510305e-01	9.355806476945696e-03	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1802	1.011242762297847e+00	1.284449401365487e-02	9.865270119128886e-05	4.693649744403681e-04	-1.621545329314482e-04	2.123840878072685e+01	8.494863581586754e+00	2.999699655154009e+02	-1.337530127934698e-01	1.449765247633408e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1803	1.008034123411489e+00	1.676925984262620e-02	9.864255414767376e-05	6.019174336210846e-04	-1.870269250857206e-04	2.123601116483368e+01	8.493598964350435e+00	2.999561618053891e+02	-1.345837780876236e-01	1.840383401822558e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1804	1.004225024565363e+00	1.985938424180876e-02	9.863019336030502e-05	7.304086230178345e-04	-1.934309157370078e-04	2.123318402617108e+01	8.492115927904319e+00	2.999413728657729e+02	-1.355580295638914e-01	2.206519518229347e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1805	1.000056105046574e+00	2.214178186929542e-02	9.861614655693181e-05	8.325658056738342e-04	-1.885654544977773e-04	2.123000049670094e+01	8.490522301242988e+00	2.999278013891670e+02	-1.366049310958715e-01	2.493307990523384e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1806	9.956673029779253e-01	2.367986029254627e-02	9.860049239890904e-05	8.977062943578800e-04	-1.773119088029117e-04	2.122641400860233e+01	8.488867201975459e+00	2.999169432891911e+02	-1.376922158412888e-01	2.673106687790863e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1807	9.911510452789857e-01	2.455383198704901e-02	9.858322063707720e-05	9.231201358944749e-04	-1.625854064908039e-04	2.122237359369421e+01	8.487167014882804e+00	2.999094094930973e+02	-1.388091201421166e-01	2.738703075456419e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1808	9.865445484708000e-01	2.484516264702066e-02	9.856441088228355e-05	9.106553058860564e-04	-1.459571266463663e-04	2.121787571966236e+01	8.485424316875328e+00	2.999050502201493e+02	-1.399539511480700e-01	2.695261750325579e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1809	9.818212968379700e-01	2.464272038811301e-02	9.854403089717402e-05	8.652325387185692e-04	-1.283094718364163e-04	2.121292307826367e+01	8.483616441837338e+00	2.999031639268276e+02	-1.411415989157850e-01	2.556741142992020e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1810	9.768416444138219e-01	2.406391006112716e-02	9.852159531764636e-05	7.945751972987976e-04	-1.103538833657664e-04	2.120744151808179e+01	8.481670238366757e+00	2.999026429716261e+02	-1.424201188127821e-01	2.345379924268966e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1811	9.712621636336286e-01	2.329015958176612e-02	9.849568721244870e-05	7.096548932538602e-04	-9.305083836064040e-05	2.120115974050556e+01	8.479423711518940e+00	2.999020731102590e+02	-1.438959302155920e-01	2.093114773219241e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1812	9.644998082676075e-01	2.259690419179068e-02	9.846371852590628e-05	6.249355225065466e-04	-7.779911889759302e-05	2.119354130030457e+01	8.476610950078099e+00	2.998999291028539e+02	-1.457437182408331e-01	1.842304924142822e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1813	9.559050037855517e-01	2.229696679060529e-02	9.842260691278216e-05	5.550114416558374e-04	-6.587771444694462e-05	2.118392221960989e+01	8.472934119911201e+00	2.998950593216142e+02	-1.481591391345459e-01	1.635729774289059e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1814	9.449886514821708e-01	2.258047836337839e-02	9.836945957198264e-05	5.073327387006613e-04	-5.752977832831481e-05	2.117165636935996e+01	8.468132512946015e+00	2.998870453243978e+02	-1.513134599110461e-01	1.495131367871949e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1815	9.313935243060776e-01	2.347167587930554e-02	9.830157798395153e-05	4.814554589071973e-04	-5.210683068399413e-05	2.115612647099815e+01	8.461973455711208e+00	2.998758655968705e+02	-1.553595308077826e-01	1.419073011043525e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1816	9.147521748752308e-01	2.493251965820783e-02	9.821629832547414e-05	4.748432754654657e-04	-4.899890581270196e-05	2.113672245536304e+01	8.454224951158688e+00	2.998614127277649e+02	-1.604497576993277e-01	1.400095229317956e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1817	8.946382608659819e-01	2.693458316550804e-02	9.811087893257712e-05	4.862488019998151e-04	-4.799799868003686e-05	2.111282038028024e+01	8.444641474777384e+00	2.998433316660340e+02	-1.667454330596438e-01	1.434666431847914e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1818	8.705930608700972e-01	2.946488016323711e-02	9.798265791980114e-05	5.156296271057440e-04	-4.908129759675297e-05	2.108381826883869e+01	8.432979694535746e+00	2.998210934959945e+02	-1.744064090566149e-01	1.522885780696087e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1819	8.421751400742425e-01	3.251106853318075e-02	9.782912595551822e-05	5.631787274722763e-04	-5.213152389406650e-05	2.104916237434294e+01	8.419010976860003e+00	2.997942146431692e+02	-1.835828819968473e-01	1.665598476204231e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1820	8.090187302466140e-01	3.604730778289294e-02	9.764767802966230e-05	6.288229669314838e-04	-5.678899289702263e-05	2.100830275481409e+01	8.402504608750377e+00	2.997624185085190e+02	-1.944264142247575e-01	1.862914333138239e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1821	7.709000795079743e-01	4.002293009380373e-02	9.743518984717446e-05	7.125824448328637e-04	-6.245971558560759e-05	2.096058888618458e+01	8.383185266672147e+00	2.997254174173967e+02	-2.071178740938211e-01	2.115293393655271e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1822	7.278078954547927e-01	4.435325319728240e-02	9.718778254061165e-05	8.157534632738459e-04	-6.843223260995517e-05	2.090518753600471e+01	8.360695958998447e+00	2.996823063791620e+02	-2.218917801962144e-01	2.427116520078982e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1823	6.800076835654127e-01	4.891280346033907e-02	9.690128371895678e-05	9.423769699222882e-04	-7.401246767301160e-05	2.084116599804290e+01	8.334622146665454e+00	2.996309908922979e+02	-2.390204557752113e-01	2.811177207509186e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1824	6.280849160123601e-01	5.353255513443411e-02	9.657361093192762e-05	1.099530295505040e-03	-7.857292241998406e-05	2.076810006469062e+01	8.304723519424545e+00	2.995691268820812e+02	-2.586617678981371e-01	3.289708516592888e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1825	5.729509091356040e-01	5.800338357218248e-02	9.620598923996665e-05	1.296241220190778e-03	-8.108271371422282e-05	2.068640612017934e+01	8.271055773028504e+00	2.994947301697238e+02	-2.807791283412063e-01	3.891242269576875e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1826	5.158000862131030e-01	6.208832776905774e-02	9.580339984932934e-05	1.542813874445813e-03	-7.952498944739780e-05	2.059740844946656e+01	8.233981095485891e+00	2.994051659223263e+02	-3.051346048520115e-01	4.648686985807998e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1827	4.580179160238743e-01	6.554480788079943e-02	9.537664483282497e-05	1.850469739881898e-03	-7.055079042070296e-05	2.050382516835796e+01	8.194339175530500e+00	2.992969151867540e+02	-3.311765805160489e-01	5.598290024162298e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1828	4.010525343653121e-01	6.815491526947004e-02	9.494333083353533e-05	2.230712690631569e-03	-4.904022956169844e-05	2.041001637150832e+01	8.153519273702491e+00	2.991651382390903e+02	-3.579924080846837e-01	6.777659697565856e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1829	3.462739625733603e-01	6.975736441105516e-02	9.452815606551774e-05	2.694926705979097e-03	-7.712700139832795e-06	2.032208390856577e+01	8.113467370455590e+00	2.990030737618529e+02	-3.843037141674338e-01	8.224336642705200e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1830	2.948490069897738e-01	7.027226277305267e-02	9.416228857680102e-05	3.254383484818749e-03	6.321036354431211e-05	2.024779089874839e+01	8.076612642615546e+00	2.988013769204673e+02	-4.085146990691533e-01	9.975472708618963e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1831	2.476543502576946e-01	6.971116441760170e-02	9.388175207129751e-05	3.920813103159978e-03	1.764744325729618e-04	2.019627288553198e+01	8.045693578714017e+00	2.985469561399428e+02	-4.288263668840446e-01	1.206922135870493e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1832	2.052387949324233e-01	6.816911270365192e-02	9.372574966606813e-05	4.707162086660485e-03	3.486167113453315e-04	2.017775903031885e+01	8.023562976601228e+00	2.982213200293900e+02	-4.433646284591719e-01	1.454687955617998e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1833	1.678327268771262e-01	6.580286271746703e-02	9.373586880841010e-05	5.627857746937920e-03	6.013512206752722e-04	2.020351635160774e+01	8.013056171637920e+00	2.977986491333656e+02	-4.502668662788625e-01	1.745389353445276e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1834	1.353927602982642e-01	6.280244063929707e-02	9.395683266381833e-05	6.696987280993577e-03	9.634556105621854e-04	2.028611515129933e+01	8.017001555298680e+00	2.972445805004643e+02	-4.476750244761845e-01	2.083500830002153e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1835	1.076657902980709e-01	5.936383589559135e-02	9.443824705566995e-05	7.922079829357609e-03	1.472289375385264e-03	2.043971521967870e+01	8.038384626648222e+00	2.965181015597844e+02	-4.336278384586111e-01	2.471668652877629e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1836	8.425694703822818e-02	5.566849998069803e-02	9.523560844794299e-05	9.290525325771711e-03	2.172595480091086e-03	2.067959577612027e+01	8.080661851490154e+00	2.955819554318608e+02	-4.058546513446783e-01	2.906797140057378e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1837	6.469110939138535e-02	5.186935519525078e-02	9.640570183317600e-05	1.074453518701058e-02	3.106553850050121e-03	2.101907627833386e+01	8.148111186585220e+00	2.944317032307865e+02	-3.615451440080558e-01	3.372697279266389e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1838	4.846156235698857e-02	4.808405540823756e-02	9.798965925865918e-05	1.215038009126585e-02	4.286185225292320e-03	2.146202313448180e+01	8.245991624659929e+00	2.931520848562827e+02	-2.972445251380503e-01	3.830738788812876e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1839	3.506615189576007e-02	4.439075827625467e-02	9.997854075784230e-05	1.328738951479327e-02	5.645060708787619e-03	2.199169009816441e+01	8.379743707699626e+00	2.919807956288731e+02	-2.093787382272833e-01	4.215396236844122e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1840	2.403094250230234e-02	4.082983227367890e-02	1.022817894842181e-04	1.390779364064655e-02	6.999557457591139e-03	2.256638435138305e+01	8.552528931688617e+00	2.912906734683590e+02	-9.587090098605083e-02	4.449121277333779e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1841	1.492837530621369e-02	3.740644672353887e-02	1.047297617989395e-04	1.387135617908380e-02	8.078682277970263e-03	2.313135305472038e+01	8.760456402503015e+00	2.913982653737601e+02	4.072294060705760e-02	4.478964308767017e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1842	7.388356096710381e-03	3.410001887006162e-02	1.071199093439398e-04	1.325849586890214e-02	8.645806877841089e-03	2.364030250164070e+01	8.988350460503572e+00	2.923076263357256e+02	1.904334369479914e-01	4.311192539041930e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1843	1.103461406901885e-03	3.086516022703460e-02	1.092717124840482e-04	1.233018592541625e-02	8.624393122760620e-03	2.406693504475994e+01	9.212369161341840e+00	2.936932254298130e+02	3.375980940101182e-01	4.008184794133243e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1844	-4.176697842078650e-03	2.762824862280926e-02	1.110788439108703e-04	1.136432085136342e-02	8.115321138943586e-03	2.440658134537458e+01	9.411519367117204e+00	2.951608378912593e+02	4.684258848468415e-01	3.650183307837490e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1845	-8.633831553829314e-03	2.428907596527880e-02	1.125221166969178e-04	1.052753332096307e-02	7.299692606573769e-03	2.466934729607507e+01	9.576037207171778e+00	2.964683094363315e+02	5.765026276439197e-01	3.298356243132098e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1846	-1.237534574163510e-02	2.075189388007553e-02	1.136444838292827e-04	9.866418882603775e-03	6.333913410495281e-03	2.487114212780933e+01	9.706536300250091e+00	2.975406229369929e+02	6.622314271054147e-01	2.983494380543432e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1847	-1.544687442921444e-02	1.696023107552909e-02	1.145025647611051e-04	9.365733545383519e-03	5.308245194761004e-03	2.502501077814237e+01	9.807573156753772e+00	2.983847938150022e+02	7.286055926655227e-01	2.715056565830494e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
